,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
1863,20081135,1.0,False,De Baarsjes - Oud-West,52.36997,4.867,Entire home/apt,2,1,1,4,150.0,2,1125,True,0,0,4.88,False,75.0,300.0,0.1,0.2,0.19,4.99,0.0,750.0
1864,20101951,1.0,True,Centrum-West,52.3691,4.89036,Hotel room,4,2,4,6,173.0,3,90,True,4,5,4.8,True,43.25,519.0,0.08,0.22,0.2,4.99,0.736986301369863,908.027397260274
1865,20113545,0.55,False,Centrum-Oost,52.36324,4.89638,Entire home/apt,2,1,1,7,164.0,2,30,True,3,1,4.65,False,82.0,328.0,0.08,0.14,0.19,4.99,0.6383561643835617,1411.6438356164383
1866,20120542,0.58,False,De Baarsjes - Oud-West,52.37033,4.84936,Entire home/apt,2,1,1,1,139.0,2,365,True,1,2,4.88,False,69.5,278.0,0.08,0.16,0.14,4.99,0.0027397260273972603,694.0410958904109
1867,20142058,0.62,False,Oostelijk Havengebied - Indische Buurt,52.36456,4.94154,Entire home/apt,2,1,1,11,154.0,2,1125,True,4,0,4.88,False,77.0,308.0,0.09,0.16,0.22,4.99,0.07671232876712329,691.4657534246576
1868,20162728,0.30000000000000004,False,De Pijp - Rivierenbuurt,52.34191,4.89484,Entire home/apt,4,2,2,10,160.0,2,14,True,0,0,4.83,True,40.0,320.0,0.08,0.17,0.17,4.99,0.00821917808219178,947.1095890410959
1869,20178478,0.8200000000000001,True,Centrum-West,52.37194,4.88668,Private room,2,1,1,7,134.0,2,1125,True,3,6,4.64,True,67.0,268.0,0.06,0.17,0.16,4.99,0.21095890410958903,698.931506849315
1870,20183556,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36444,4.93541,Entire home/apt,2,1,1,5,120.0,5,14,True,0,1,5.0,False,60.0,600.0,0.06,0.19,0.19,4.99,0.0,600.0
1871,20190961,0.99,False,Westerpark,52.390259,4.888995,Private room,2,1,2,11,262.0,3,60,True,16,5,4.71,True,131.0,786.0,0.11,0.21,0.16,4.99,0.5753424657534246,1549.3561643835617
1872,20197910,0.6900000000000001,True,Centrum-Oost,52.36893,4.89729,Private room,2,1,1,6,140.0,3,10,True,6,1,4.63,True,70.0,420.0,0.07,0.11,0.18,4.99,0.3424657534246575,700.0958904109589
1873,20226379,0.91,False,De Baarsjes - Oud-West,52.36751,4.85989,Entire home/apt,4,2,2,13,392.0,3,1125,True,0,1,4.75,True,98.0,1176.0,0.1,0.09,0.18,4.99,0.0,1774.4520547945206
1874,20238854,1.0,False,Noord-West,52.41324098866296,4.892047797749506,Entire home/apt,4,2,1,10,217.0,3,1125,True,0,0,5.0,True,54.25,651.0,0.09,0.2,0.2,4.99,0.07397260273972603,1108.7397260273972
1875,20259345,1.0,True,De Baarsjes - Oud-West,52.36709,4.86575,Private room,2,1,1,7,88.0,1,10,True,0,6,4.93,True,44.0,88.0,0.05,0.08,0.16,4.99,0.4712328767123288,463.6986301369863
1876,20325871,0.2,False,IJburg - Zeeburgereiland,52.35657,4.99689,Entire home/apt,2,1,1,1,139.0,5,18,True,0,0,4.92,False,69.5,695.0,0.07,0.13,0.18,4.99,0.7808219178082192,695.0
1877,20351701,0.96,False,Oostelijk Havengebied - Indische Buurt,52.37082,4.94845,Private room,4,1,3,9,290.0,2,365,True,8,3,4.58,True,72.5,580.0,0.07,0.08,0.23,4.99,0.13972602739726028,1412.13698630137
1878,20357045,0.6900000000000001,False,Bos en Lommer,52.3782,4.86125,Entire home/apt,2,1,2,9,225.0,3,21,True,0,0,5.0,False,112.5,675.0,0.1,0.15,0.22,4.99,0.021917808219178082,1116.150684931507
1879,20389972,1.0,False,Centrum-West,52.3723,4.89851,Private room,2,1,1,5,110.0,1,365,True,1,4,4.7,True,55.0,110.0,0.06,0.17,0.15,4.99,0.8136986301369863,639.6027397260274
1880,20430895,0.25,False,Oostelijk Havengebied - Indische Buurt,52.37798,4.94299,Entire home/apt,2,1,1,1,85.0,3,28,True,0,0,4.9,False,42.5,255.0,0.06,0.13,0.16,4.99,0.06575342465753424,571.3561643835617
1881,20433445,0.5,False,De Baarsjes - Oud-West,52.37196,4.84775,Entire home/apt,3,2,2,13,400.0,1,15,True,12,1,4.069999999999999,True,133.33,400.0,0.08,0.1,0.24,10.99,0.4136986301369863,2000.0
1882,20433472,0.73,True,Centrum-West,52.37223,4.89534,Private room,2,1,1,6,130.0,2,50,True,14,7,4.81,True,65.0,260.0,0.05,0.22,0.18,4.99,0.6,600.0
1883,20447839,0.30999999999999994,False,Centrum-Oost,52.37034,4.90688,Entire home/apt,2,1,1,6,194.0,2,1125,True,0,3,4.7,False,97.0,388.0,0.08,0.15,0.26,4.99,0.0027397260273972603,535.068493150685
1884,20451620,0.67,False,Watergraafsmeer,52.35687,4.93361,Entire home/apt,4,2,5,14,260.0,5,28,True,0,0,4.83,False,65.0,1300.0,0.09,0.24,0.23,4.99,0.06301369863013699,1278.5205479452054
1885,20465459,1.0,True,Noord-West,52.41859,4.87143,Entire home/apt,6,3,5,15,229.0,1,180,True,0,0,4.88,True,38.17,229.0,0.1,0.18,0.3,4.99,0.5780821917808219,1017.6438356164383
1886,20498694,0.98,False,De Baarsjes - Oud-West,52.36214,4.87618,Private room,2,1,1,6,100.0,3,1125,True,4,6,4.63,False,50.0,300.0,0.08,0.15,0.17,4.99,0.7671232876712328,522.5616438356165
1887,20516768,0.8800000000000001,True,De Pijp - Rivierenbuurt,52.35447,4.89479,Private room,1,1,2,3,65.0,3,10,True,2,7,4.35,True,65.0,195.0,0.05,0.12,0.15,2.99,0.2465753424657534,374.2739726027397
1888,20549160,1.0,True,Noord-West,52.41947,4.87136,Entire home/apt,7,4,6,5,224.0,2,180,True,4,1,4.62,True,32.0,448.0,0.05,0.19,0.29,4.99,0.5616438356164384,988.2465753424658
1889,20563411,0.67,False,Westerpark,52.38164,4.8675,Entire home/apt,2,1,1,1,159.0,2,1125,True,2,0,5.0,False,79.5,318.0,0.08,0.19,0.17,4.99,0.021917808219178082,820.8630136986301
1890,20596974,0.1,False,Oud-Noord,52.39852,4.91651,Entire home/apt,2,1,3,4,95.0,4,14,True,0,0,5.0,False,47.5,380.0,0.05,0.09,0.15,4.99,0.0,487.28767123287673
1891,20618345,0.67,False,Westerpark,52.38501,4.86642,Entire home/apt,3,2,1,3,132.0,4,21,True,0,0,4.83,False,44.0,528.0,0.07,0.12,0.19,4.99,0.0,661.3972602739726
1892,20621604,0.53,False,Centrum-Oost,52.3749,4.90543,Private room,4,1,2,7,175.0,2,30,True,2,6,4.75,True,43.75,350.0,0.07,0.19,0.19,4.99,0.2958904109589041,883.8904109589041
1893,20644162,1.0,False,De Baarsjes - Oud-West,52.36378,4.866,Entire home/apt,4,2,3,12,350.0,3,30,True,0,0,4.89,False,87.5,1050.0,0.08,0.18,0.23,4.99,0.0,1589.3835616438357
1894,20669946,0.8,True,Centrum-West,52.3775,4.88771,Entire home/apt,2,1,1,5,250.0,7,34,True,3,0,5.0,True,125.0,1750.0,0.11,0.23,0.27,4.99,0.06301369863013699,1250.0
1895,20685033,0.92,True,Osdorp,52.36665,4.8072,Private room,2,1,1,5,61.0,3,5,True,0,5,4.44,False,30.5,183.0,0.07,0.13,0.14,2.99,0.13150684931506848,345.93150684931504
1896,20689222,0.5,False,Bos en Lommer,52.38559,4.85511,Entire home/apt,2,1,1,8,163.0,3,30,True,0,2,5.0,False,81.5,489.0,0.07,0.23,0.21,4.99,0.0,878.4931506849315
1897,20692335,0.25,False,Noord-Oost,52.39573,4.94277,Entire home/apt,2,1,1,6,150.0,15,1125,True,28,0,4.5,False,75.0,2250.0,0.08,0.21,0.21,4.99,0.14794520547945206,750.0
1898,20701838,0.87,True,Centrum-West,52.38001,4.88879,Entire home/apt,4,2,2,20,495.0,3,1125,True,0,3,4.67,True,123.75,1485.0,0.01,0.19,0.23,10.99,0.0,2475.0
1899,20707848,0.77,False,Centrum-Oost,52.36147,4.89189,Entire home/apt,2,1,1,11,180.0,3,1125,True,2,2,4.88,False,90.0,540.0,0.09,0.19,0.18,4.99,0.00821917808219178,907.1095890410959
1900,20708620,1.0,True,Oud-Oost,52.35228,4.92039,Private room,3,1,2,1,75.0,2,1125,True,3,3,4.85,False,25.0,150.0,0.07,0.14,0.15,4.99,0.1232876712328767,441.54794520547944
1901,20735962,0.76,True,Centrum-West,52.37602,4.8854,Entire home/apt,2,1,1,8,175.0,3,90,True,0,0,4.86,True,87.5,525.0,0.06,0.22,0.22,4.99,0.0,875.0
1902,20736260,0.3,True,Centrum-West,52.37567,4.88755,Entire home/apt,4,2,3,17,350.0,7,34,True,3,2,4.96,True,87.5,2450.0,0.11,0.23,0.19,4.99,0.17534246575342466,1750.0
1903,20743521,0.63,False,Centrum-West,52.37788,4.89121,Entire home/apt,2,1,1,6,175.0,5,1125,True,0,0,4.89,False,87.5,875.0,0.08,0.21,0.19,4.99,0.0,875.0
1904,20756989,1.0,True,Noord-West,52.41843,4.87173,Entire home/apt,6,3,5,9,230.0,1,180,True,5,0,4.74,True,38.33,230.0,0.07,0.2,0.3,4.99,0.5643835616438356,985.6438356164383
1905,20757123,1.0,False,Bos en Lommer,52.37592,4.85855,Entire home/apt,3,2,2,6,85.0,2,1125,True,0,0,5.0,False,28.33,170.0,0.05,0.09,0.15,4.99,0.0,638.8904109589041
1906,20774847,0.88,True,Centrum-West,52.37815,4.89695,Private room,4,1,3,4,176.0,1,4,True,12,2,4.83,False,44.0,176.0,0.05,0.15,0.2,4.99,0.10410958904109589,817.054794520548
1907,20791949,0.6,True,Centrum-West,52.37204,4.89629,Private room,2,1,1,1,138.0,2,90,True,5,0,4.7,True,69.0,276.0,0.06,0.18,0.18,4.99,0.5506849315068493,668.027397260274
1908,20792976,0.99,False,Gaasperdam - Driemond,52.29132,4.96829,Private room,2,1,1,1,74.0,3,1125,True,7,2,4.13,True,37.0,222.0,0.06,0.14,0.14,2.99,0.8931506849315068,363.7945205479452
1909,20793220,0.99,False,Gaasperdam - Driemond,52.29307,4.96851,Private room,2,1,2,1,83.0,3,1125,True,9,2,4.29,True,41.5,249.0,0.05,0.12,0.15,4.99,0.8821917808219178,392.67123287671234
1910,20808175,0.39,False,De Pijp - Rivierenbuurt,52.35725,4.89425,Entire home/apt,4,2,4,9,300.0,2,1125,True,3,7,4.25,False,75.0,600.0,0.12,0.22,0.23,4.99,0.10136986301369863,1050.109589041096
1911,20816136,0.6,True,Centrum-West,52.37255,4.88039,Entire home/apt,2,1,2,7,204.0,2,13,True,0,3,5.0,False,102.0,408.0,0.11,0.27,0.27,4.99,0.0,1017.7397260273973
1912,20826986,0.0,False,Zuid,52.3549,4.87937,Entire home/apt,4,2,4,3,325.0,2,10,True,0,0,4.91,False,81.25,650.0,0.1,0.15,0.22,4.99,0.5589041095890411,1625.0
1913,20840176,1.0,False,IJburg - Zeeburgereiland,52.35498,5.00602,Private room,16,1,20,31,797.0,1,28,True,0,0,4.470000000000001,True,49.81,797.0,0.14,0.16,0.23,10.99,0.5945205479452055,3983.2328767123286
1914,20857622,1.0,True,Watergraafsmeer,52.35358,4.93097,Private room,3,1,2,9,107.0,3,1125,True,6,2,4.94,False,35.67,321.0,0.04,0.1,0.17,4.99,0.3041095890410959,515.068493150685
1915,20907952,0.23000000000000004,False,De Pijp - Rivierenbuurt,52.3567,4.88879,Entire home/apt,2,1,1,11,345.0,7,365,True,1,1,4.14,False,172.5,2415.0,0.06,0.21,0.23,4.99,0.1863013698630137,1364.041095890411
1916,20913032,0.81,True,Centrum-West,52.37426,4.89926,Private room,1,1,1,6,96.0,1,1125,True,5,1,4.73,False,96.0,96.0,0.04,0.1,0.15,4.99,0.8904109589041096,466.83561643835617
1917,20922280,0.95,False,De Pijp - Rivierenbuurt,52.35593,4.89857,Private room,2,1,1,10,200.0,3,1125,True,0,0,4.56,False,100.0,600.0,0.06,0.15,0.23,4.99,0.0,717.4657534246576
1918,20967046,0.6,False,De Baarsjes - Oud-West,52.36337,4.87484,Entire home/apt,4,2,2,3,163.0,3,1125,True,0,0,5.0,False,40.75,489.0,0.07,0.13,0.21,4.99,0.0,801.5068493150685
1919,20975003,0.85,False,Zuid,52.35192,4.85689,Entire home/apt,2,1,1,9,228.0,2,1125,True,0,0,4.9,False,114.0,456.0,0.1,0.16,0.21,4.99,0.0,1141.3150684931506
1920,20981331,0.75,False,De Baarsjes - Oud-West,52.36808,4.87323,Entire home/apt,2,1,1,7,225.0,3,999,True,1,0,4.82,False,112.5,675.0,0.08,0.2,0.25,4.99,0.01643835616438356,1123.5616438356165
1921,20987240,0.020000000000000018,False,De Pijp - Rivierenbuurt,52.34611,4.89266,Entire home/apt,8,4,10,15,325.0,2,1125,True,0,0,4.9,False,40.62,650.0,0.09,0.19,0.2,4.99,0.019178082191780823,1625.0
1922,21001196,0.0,False,Centrum-West,52.37309,4.87742,Entire home/apt,2,1,1,8,215.0,2,30,True,0,0,4.83,False,107.5,430.0,0.06,0.17,0.22,4.99,0.0136986301369863,1075.0
1923,21002581,1.0,True,Noord-West,52.41859,4.87143,Entire home/apt,6,3,5,13,224.0,1,180,True,0,1,4.84,True,37.33,224.0,0.06,0.31,0.29,4.99,0.16986301369863013,987.931506849315
1924,21005123,0.5,False,Oud-Noord,52.38333,4.90684,Entire home/apt,16,8,18,28,714.0,2,1125,True,1,0,4.14,True,44.62,1428.0,0.12,0.2,0.28,10.99,0.4054794520547945,3303.150684931507
1925,21005647,0.75,False,Oud-Oost,52.35124,4.91228,Entire home/apt,4,2,3,8,250.0,3,1125,True,4,0,4.88,False,62.5,750.0,0.06,0.25,0.25,4.99,0.010958904109589041,1292.7945205479452
1926,21005934,0.0,False,De Pijp - Rivierenbuurt,52.353,4.90027,Entire home/apt,4,2,2,7,165.0,1,112,True,0,0,4.59,False,41.25,165.0,0.07,0.14,0.15,4.99,0.0,825.0
1927,21009564,0.78,True,Centrum-Oost,52.36778,4.89942,Private room,2,1,1,2,140.0,3,10,True,4,7,4.75,True,70.0,420.0,0.06,0.17,0.19,4.99,0.29315068493150687,798.7260273972603
1928,21019335,0.71,False,Centrum-West,52.37447,4.89204,Private room,2,1,1,6,146.0,1,1125,True,3,1,4.68,False,73.0,146.0,0.07,0.13,0.17,4.99,0.14246575342465753,677.054794520548
1929,21024509,0.97,False,Bijlmer-Centrum,52.32539,4.94657,Private room,2,1,1,8,69.0,1,1125,True,7,12,3.55,True,34.5,69.0,0.06,0.1,0.14,2.99,0.2493150684931507,380.43835616438355
1930,21048399,1.0,True,De Baarsjes - Oud-West,52.3633,4.86678,Entire home/apt,2,1,1,2,150.0,1,1125,True,0,0,5.0,False,75.0,150.0,0.09,0.17,0.18,4.99,0.0,750.0410958904109
1931,21070372,0.71,False,Bos en Lommer,52.37602,4.83898,Entire home/apt,4,2,2,10,333.0,2,1125,True,4,0,4.77,True,83.25,666.0,0.06,0.31,0.25,4.99,0.3589041095890411,1533.986301369863
1932,21070432,0.0,False,Bijlmer-Oost,52.30926,4.97151,Private room,2,1,2,8,30.0,1,40,True,0,0,4.3,True,15.0,30.0,0.09,0.08,0.16,0.99,0.0410958904109589,227.5068493150685
1933,21073542,1.0,True,Oud-Noord,52.3934,4.90731,Entire home/apt,4,2,4,5,199.0,3,1125,True,0,0,5.0,False,49.75,597.0,0.08,0.12,0.22,4.99,0.0,995.0
1934,21078155,1.0,False,De Baarsjes - Oud-West,52.36295,4.86213,Entire home/apt,2,1,1,2,85.0,2,1125,True,0,0,4.63,True,42.5,170.0,0.07,0.09,0.15,4.99,0.0,576.0958904109589
1935,21093374,0.0,False,Oud-Noord,52.39205,4.90537,Entire home/apt,4,2,3,15,346.0,3,30,True,0,0,4.8,False,86.5,1038.0,0.06,0.17,0.27,4.99,0.0547945205479452,1747.3972602739725
1936,21103093,1.0,True,Noord-West,52.404243,4.901983,Private room,4,1,4,3,105.0,3,1125,True,2,3,4.89,True,26.25,315.0,0.06,0.19,0.16,4.99,0.8,713.6849315068494
1937,21103171,0.38,False,De Pijp - Rivierenbuurt,52.35079,4.90278,Entire home/apt,4,2,2,6,191.0,2,1125,True,0,0,4.97,False,47.75,382.0,0.08,0.28,0.21,4.99,0.0,956.986301369863
1938,21108062,1.0,False,Bos en Lommer,52.38097,4.85526,Entire home/apt,2,1,1,10,160.0,2,1125,True,2,1,4.94,True,80.0,320.0,0.07,0.19,0.22,4.99,0.005479452054794521,800.8219178082192
1939,21114452,1.0,True,Bos en Lommer,52.37884,4.8541,Private room,2,1,1,1,79.0,2,4,True,3,4,4.93,False,39.5,158.0,0.07,0.12,0.15,4.99,0.06301369863013699,427.958904109589
1940,21118786,0.38,False,Zuid,52.35459,4.87039,Private room,2,1,1,4,100.0,3,10,True,0,0,4.95,False,50.0,300.0,0.08,0.16,0.2,4.99,0.4246575342465753,500.0
1941,21133841,0.47000000000000003,False,De Baarsjes - Oud-West,52.374,4.86199,Entire home/apt,4,2,4,7,190.0,3,1125,True,0,0,5.0,False,47.5,570.0,0.06,0.18,0.16,4.99,0.06301369863013699,976.5479452054794
1942,21147886,1.0,False,Noord-Oost,52.40696,4.93091,Entire home/apt,4,2,3,6,180.0,2,30,True,0,0,5.0,False,45.0,360.0,0.07,0.24,0.24,4.99,0.0,900.0
1943,21180046,0.65,False,Centrum-Oost,52.36541,4.88248,Private room,2,1,1,6,72.0,1,30,True,0,0,4.62,True,36.0,72.0,0.04,0.13,0.17,2.99,0.0,363.35616438356163
1944,21211980,1.0,True,De Pijp - Rivierenbuurt,52.35688,4.89885,Private room,2,1,1,6,153.0,3,100,True,3,5,4.95,True,76.5,459.0,0.08,0.18,0.19,4.99,0.1095890410958904,705.5479452054794
1945,21215640,1.0,False,Westerpark,52.373627,4.872984,Entire home/apt,2,1,1,9,311.0,2,30,True,6,0,5.0,False,155.5,622.0,0.07,0.2,0.18,4.99,0.049315068493150684,1578.3835616438357
1946,21226334,0.96,True,Centrum-West,52.37601,4.89144,Entire home/apt,4,2,2,29,784.0,3,1125,True,4,1,4.59,True,196.0,2352.0,0.09,0.18,0.35000000000000003,10.99,0.684931506849315,3973.904109589041
1947,21236975,0.84,False,Centrum-Oost,52.37447,4.9046,Entire home/apt,2,1,1,15,402.0,1,10,True,26,0,4.550000000000001,True,201.0,402.0,0.05,0.26,0.22,10.99,0.14520547945205478,1787.1917808219177
1948,21247963,0.75,False,Bos en Lommer,52.38307,4.84968,Entire home/apt,2,1,1,1,145.0,3,112,True,0,0,5.0,False,72.5,435.0,0.08,0.14,0.14,4.99,0.0,725.0
1949,21258921,0.8899999999999999,True,Centrum-West,52.37862,4.88482,Private room,2,1,2,7,129.0,2,1125,True,3,7,4.88,True,64.5,258.0,0.05,0.13,0.2,4.99,0.17534246575342466,636.917808219178
1950,21264368,1.0,False,De Baarsjes - Oud-West,52.36174,4.86483,Entire home/apt,4,2,2,10,250.0,4,8,True,0,0,5.0,True,62.5,1000.0,0.08,0.17,0.25,4.99,0.0,1250.0
1951,21277877,0.6599999999999999,False,Centrum-Oost,52.37096,4.92001,Entire home/apt,2,1,1,13,124.0,2,1125,True,5,0,4.86,True,62.0,248.0,0.09,0.21,0.18,4.99,0.0136986301369863,631.7534246575342
1952,21287496,1.0,False,Slotervaart,52.3503,4.83609,Entire home/apt,5,3,3,4,90.0,2,15,True,0,1,4.85,False,18.0,180.0,0.05,0.12,0.15,4.99,0.005479452054794521,448.63013698630135
1953,21294358,0.88,False,Oostelijk Havengebied - Indische Buurt,52.36423,4.93815,Entire home/apt,2,1,1,10,148.0,2,10,True,1,0,4.95,False,74.0,296.0,0.06,0.17,0.17,4.99,0.09041095890410959,744.8630136986301
1954,21301815,0.33,False,IJburg - Zeeburgereiland,52.3515,4.9983,Entire home/apt,6,3,7,25,750.0,1,1125,True,0,0,4.4,True,125.0,750.0,0.08,0.28,0.26,10.99,0.0,3750.0
1955,21315774,0.4700000000000001,False,De Pijp - Rivierenbuurt,52.35696,4.8878,Entire home/apt,2,1,1,6,160.0,2,3,True,0,3,4.88,False,80.0,320.0,0.08,0.19,0.17,4.99,0.0,800.0
1956,21317969,0.96,False,De Baarsjes - Oud-West,52.36238,4.85517,Entire home/apt,4,2,2,12,259.0,7,180,True,9,2,4.6,True,64.75,1813.0,0.12,0.22,0.28,4.99,0.4246575342465753,1397.7534246575342
1957,21324372,0.63,False,De Baarsjes - Oud-West,52.36337,4.85637,Private room,2,1,1,10,130.0,1,100,True,13,1,4.42,False,65.0,130.0,0.07,0.12,0.18,4.99,0.9534246575342465,520.4109589041096
1958,21327054,1.0,True,De Baarsjes - Oud-West,52.36631,4.85752,Private room,1,1,1,4,62.0,1,1125,True,6,4,4.63,True,62.0,62.0,0.05,0.13,0.15,2.99,0.46301369863013697,290.7671232876712
1959,21331374,0.85,False,IJburg - Zeeburgereiland,52.3548,5.00126,Entire home/apt,4,2,5,11,276.0,2,1125,True,2,0,4.91,False,69.0,552.0,0.1,0.12,0.22,4.99,0.12602739726027398,1330.5616438356165
1960,21353774,1.0,True,Noord-West,52.41947,4.87136,Entire home/apt,6,3,4,14,224.0,1,180,True,8,3,4.78,True,37.33,224.0,0.1,0.17,0.22,4.99,0.6246575342465753,986.917808219178
1961,21363769,0.32999999999999996,False,De Pijp - Rivierenbuurt,52.34997,4.88727,Entire home/apt,4,2,2,7,320.0,4,1125,True,5,0,4.79,False,80.0,1280.0,0.1,0.23,0.18,4.99,0.0136986301369863,1144.6575342465753
1962,21364149,1.0,False,IJburg - Zeeburgereiland,52.3542,4.99427,Entire home/apt,2,1,1,5,90.0,6,20,True,0,0,5.0,False,45.0,540.0,0.07,0.16,0.16,4.99,0.0,450.0
1963,21364983,1.0,False,Westerpark,52.38241,4.87183,Entire home/apt,2,1,1,5,100.0,2,1125,True,0,1,5.0,False,50.0,200.0,0.06,0.14,0.2,4.99,0.0,654.5890410958904
1964,21374801,0.91,False,De Pijp - Rivierenbuurt,52.35305,4.90107,Entire home/apt,2,1,1,8,150.0,3,1125,True,0,0,4.91,False,75.0,450.0,0.07,0.07,0.2,4.99,0.0,750.0
1965,21378195,0.6799999999999999,False,Centrum-West,52.36743,4.88401,Private room,2,1,2,5,89.0,1,90,True,0,0,4.79,True,44.5,89.0,0.04,0.12,0.17,4.99,0.0,451.71232876712327
1966,21405561,0.8200000000000001,False,Watergraafsmeer,52.34137,4.91695,Private room,2,1,1,8,115.0,2,1125,True,3,5,4.88,False,57.5,230.0,0.05,0.16,0.17,4.99,0.8273972602739726,576.2191780821918
1967,21421856,1.0,False,De Pijp - Rivierenbuurt,52.35307,4.89153,Entire home/apt,2,1,1,2,94.0,2,1125,True,0,0,4.91,True,47.0,188.0,0.05,0.1,0.15,4.99,0.0,780.027397260274
1968,21430513,0.93,False,De Baarsjes - Oud-West,52.36767,4.86774,Entire home/apt,2,1,1,7,100.0,2,1125,True,3,2,4.69,False,50.0,200.0,0.05,0.12,0.16,4.99,0.00821917808219178,668.5205479452055
1969,21458065,0.84,False,Centrum-West,52.36802,4.88603,Private room,2,1,1,2,175.0,2,7,True,0,4,4.96,False,87.5,350.0,0.06,0.2,0.19,4.99,0.0027397260273972603,875.0
1970,21486402,1.0,False,De Baarsjes - Oud-West,52.35874,4.86016,Private room,2,1,1,4,96.0,2,10,True,1,5,4.69,True,48.0,192.0,0.06,0.13,0.16,4.99,0.7452054794520548,495.7808219178082
1971,21511394,1.0,False,Watergraafsmeer,52.35158,4.92036,Private room,2,1,1,7,82.0,3,4,True,3,3,4.61,True,41.0,246.0,0.06,0.13,0.16,4.99,0.0958904109589041,409.4246575342466
1972,21529245,0.54,False,Centrum-West,52.381,4.88677,Private room,2,1,1,10,151.0,1,1,True,24,5,4.89,False,75.5,151.0,0.08,0.14,0.15,4.99,0.1178082191780822,730.5205479452055
1973,21542411,1.0,True,Centrum-West,52.37967,4.89307,Private room,3,1,2,5,132.0,1,4,True,0,9,4.82,True,44.0,132.0,0.07,0.18,0.16,4.99,0.2547945205479452,672.945205479452
1974,21546628,0.7200000000000001,False,Oud-Noord,52.38535,4.90764,Entire home/apt,4,2,5,21,625.0,3,40,True,3,2,4.69,True,156.25,1875.0,0.08,0.24,0.29,10.99,0.00821917808219178,2317.4657534246576
1975,21556688,0.0,False,Oud-Noord,52.38217,4.90775,Entire home/apt,4,2,2,14,375.0,3,30,True,0,0,4.9,False,93.75,1125.0,0.06,0.22,0.28,4.99,0.1780821917808219,1885.6849315068494
1976,21558114,0.43000000000000005,False,Zuid,52.35091,4.84867,Private room,1,1,1,2,59.0,1,1125,True,0,1,4.45,False,59.0,59.0,0.07,0.12,0.15,2.99,0.0,288.47945205479454
1977,21574619,0.96,False,IJburg - Zeeburgereiland,52.36005,4.98335,Private room,4,1,2,5,100.0,2,1125,True,3,5,4.83,True,25.0,200.0,0.06,0.11,0.19,4.99,0.5287671232876713,510.06849315068496
1978,21633099,1.0,True,De Baarsjes - Oud-West,52.36162,4.86544,Private room,2,1,1,11,107.0,2,1125,True,0,5,4.83,True,53.5,214.0,0.06,0.24,0.19,4.99,0.0273972602739726,541.4520547945206
1979,21640663,0.8,False,Slotervaart,52.35558,4.83323,Private room,2,1,1,10,42.0,4,25,True,0,0,4.92,True,21.0,168.0,0.09,0.1,0.13,0.99,0.0,294.64383561643837
1980,21653143,0.75,False,De Pijp - Rivierenbuurt,52.34859,4.90265,Entire home/apt,4,2,1,10,230.0,3,1125,True,0,0,5.0,False,57.5,690.0,0.09,0.2,0.22,4.99,0.0,1150.0
1981,21653217,0.33,False,De Baarsjes - Oud-West,52.36884,4.86739,Entire home/apt,2,1,1,6,200.0,2,7,True,0,0,4.77,True,100.0,400.0,0.08,0.21,0.26,4.99,0.0,1000.0
1982,21662869,1.0,False,De Baarsjes - Oud-West,52.36982,4.85,Entire home/apt,4,2,2,10,225.0,2,1125,True,1,1,4.89,True,56.25,450.0,0.05,0.17,0.22,4.99,0.0027397260273972603,1133.6301369863013
1983,21686745,0.45999999999999996,False,De Pijp - Rivierenbuurt,52.35549,4.88881,Entire home/apt,2,1,1,6,140.0,2,1125,True,2,0,4.68,False,70.0,280.0,0.06,0.16,0.17,4.99,0.005479452054794521,747.6438356164383
1984,21703780,0.74,True,De Pijp - Rivierenbuurt,52.35259,4.9087,Private room,4,1,3,19,500.0,1,4,True,0,4,4.65,True,125.0,500.0,0.09,0.33,0.32,10.99,0.0,2463.013698630137
1985,21718646,1.0,True,Oud-Oost,52.35595,4.92526,Private room,2,1,2,9,136.0,2,60,True,6,3,4.86,True,68.0,272.0,0.06,0.14,0.14,4.99,0.6657534246575343,629.068493150685
1986,21731645,0.33,False,De Baarsjes - Oud-West,52.36971,4.84919,Entire home/apt,2,1,1,6,127.0,3,14,True,0,0,5.0,False,63.5,381.0,0.07,0.17,0.15,4.99,0.0,635.6164383561644
1987,21746528,0.29,False,De Baarsjes - Oud-West,52.37426,4.86032,Entire home/apt,4,2,2,9,250.0,2,30,True,13,0,4.84,False,62.5,500.0,0.06,0.13,0.3,4.99,0.15342465753424658,1250.0
1988,21747088,0.0,False,Centrum-West,52.37561,4.89386,Entire home/apt,3,2,2,4,174.0,21,1125,True,0,0,4.84,False,58.0,3654.0,0.06,0.19,0.19,4.99,0.5068493150684932,870.1095890410959
1989,21747510,0.86,False,Centrum-Oost,52.37015,4.91369,Entire home/apt,6,3,3,25,540.0,3,1125,True,0,0,4.04,True,90.0,1620.0,0.1,0.19,0.27,10.99,0.00821917808219178,2700.0
